video_id,video_path,label_id,label,display_label,category,modality,signer_id,take,enabled,fps,frames,duration
078_014,c:\Projects\signia-fsl-recognition\dynamic_raw\78\3.MOV,78,YELLOW,Yellow,COLOR,dynamic,unknown,14,True,60.0,244,4.066666666666666
078_015,c:\Projects\signia-fsl-recognition\dynamic_raw\78\4.MOV,78,YELLOW,Yellow,COLOR,dynamic,unknown,15,True,60.0,244,4.066666666666666
078_016,c:\Projects\signia-fsl-recognition\dynamic_raw\78\5.MOV,78,YELLOW,Yellow,COLOR,dynamic,unknown,16,True,60.0,244,4.066666666666666
078_017,c:\Projects\signia-fsl-recognition\dynamic_raw\78\6.MOV,78,YELLOW,Yellow,COLOR,dynamic,unknown,17,True,60.0,244,4.066666666666666
078_018,c:\Projects\signia-fsl-recognition\dynamic_raw\78\7.MOV,78,YELLOW,Yellow,COLOR,dynamic,unknown,18,True,60.0,244,4.066666666666666
078_019,c:\Projects\signia-fsl-recognition\dynamic_raw\78\8.MOV,78,YELLOW,Yellow,COLOR,dynamic,unknown,19,True,60.0,244,4.066666666666666
078_020,c:\Projects\signia-fsl-recognition\dynamic_raw\78\9.MOV,78,YELLOW,Yellow,COLOR,dynamic,unknown,20,True,60.0,244,4.066666666666666
079_001,c:\Projects\signia-fsl-recognition\dynamic_raw\79\0.MOV,79,ORANGE,Orange,COLOR,dynamic,unknown,1,True,60.0,243,4.05
079_002,c:\Projects\signia-fsl-recognition\dynamic_raw\79\1.MOV,79,ORANGE,Orange,COLOR,dynamic,unknown,2,True,60.0,243,4.05
079_003,c:\Projects\signia-fsl-recognition\dynamic_raw\79\10.MOV,79,ORANGE,Orange,COLOR,dynamic,unknown,3,True,60.0,244,4.066666666666666
079_004,c:\Projects\signia-fsl-recognition\dynamic_raw\79\11.MOV,79,ORANGE,Orange,COLOR,dynamic,unknown,4,True,60.0,243,4.05
079_005,c:\Projects\signia-fsl-recognition\dynamic_raw\79\12.MOV,79,ORANGE,Orange,COLOR,dynamic,unknown,5,True,60.0,243,4.05
079_006,c:\Projects\signia-fsl-recognition\dynamic_raw\79\13.MOV,79,ORANGE,Orange,COLOR,dynamic,unknown,6,True,60.0,243,4.05
079_007,c:\Projects\signia-fsl-recognition\dynamic_raw\79\14.MOV,79,ORANGE,Orange,COLOR,dynamic,unknown,7,True,60.0,243,4.05
079_008,c:\Projects\signia-fsl-recognition\dynamic_raw\79\15.MOV,79,ORANGE,Orange,COLOR,dynamic,unknown,8,True,60.0,244,4.066666666666666
079_009,c:\Projects\signia-fsl-recognition\dynamic_raw\79\16.MOV,79,ORANGE,Orange,COLOR,dynamic,unknown,9,True,60.0,244,4.066666666666666
079_010,c:\Projects\signia-fsl-recognition\dynamic_raw\79\17.MOV,79,ORANGE,Orange,COLOR,dynamic,unknown,10,True,60.0,244,4.066666666666666
079_011,c:\Projects\signia-fsl-recognition\dynamic_raw\79\18.MOV,79,ORANGE,Orange,COLOR,dynamic,unknown,11,True,60.0,244,4.066666666666666
079_012,c:\Projects\signia-fsl-recognition\dynamic_raw\79\19.MOV,79,ORANGE,Orange,COLOR,dynamic,unknown,12,True,60.0,243,4.05
079_013,c:\Projects\signia-fsl-recognition\dynamic_raw\79\2.MOV,79,ORANGE,Orange,COLOR,dynamic,unknown,13,True,60.0,243,4.05
079_014,c:\Projects\signia-fsl-recognition\dynamic_raw\79\3.MOV,79,ORANGE,Orange,COLOR,dynamic,unknown,14,True,60.0,243,4.05
079_015,c:\Projects\signia-fsl-recognition\dynamic_raw\79\4.MOV,79,ORANGE,Orange,COLOR,dynamic,unknown,15,True,60.0,243,4.05
079_016,c:\Projects\signia-fsl-recognition\dynamic_raw\79\5.MOV,79,ORANGE,Orange,COLOR,dynamic,unknown,16,True,60.0,244,4.066666666666666
079_017,c:\Projects\signia-fsl-recognition\dynamic_raw\79\6.MOV,79,ORANGE,Orange,COLOR,dynamic,unknown,17,True,60.0,244,4.066666666666666
079_018,c:\Projects\signia-fsl-recognition\dynamic_raw\79\7.MOV,79,ORANGE,Orange,COLOR,dynamic,unknown,18,True,60.0,243,4.05
079_019,c:\Projects\signia-fsl-recognition\dynamic_raw\79\8.MOV,79,ORANGE,Orange,COLOR,dynamic,unknown,19,True,60.0,243,4.05
079_020,c:\Projects\signia-fsl-recognition\dynamic_raw\79\9.MOV,79,ORANGE,Orange,COLOR,dynamic,unknown,20,True,60.0,243,4.05
080_001,c:\Projects\signia-fsl-recognition\dynamic_raw\80\0.MOV,80,GRAY,Gray,COLOR,dynamic,unknown,1,True,60.0,243,4.05
080_002,c:\Projects\signia-fsl-recognition\dynamic_raw\80\1.MOV,80,GRAY,Gray,COLOR,dynamic,unknown,2,True,60.0,243,4.05
080_003,c:\Projects\signia-fsl-recognition\dynamic_raw\80\10.MOV,80,GRAY,Gray,COLOR,dynamic,unknown,3,True,60.0,243,4.05
080_004,c:\Projects\signia-fsl-recognition\dynamic_raw\80\11.MOV,80,GRAY,Gray,COLOR,dynamic,unknown,4,True,60.0,243,4.05
080_005,c:\Projects\signia-fsl-recognition\dynamic_raw\80\12.MOV,80,GRAY,Gray,COLOR,dynamic,unknown,5,True,60.0,243,4.05
080_006,c:\Projects\signia-fsl-recognition\dynamic_raw\80\13.MOV,80,GRAY,Gray,COLOR,dynamic,unknown,6,True,60.0,243,4.05
080_007,c:\Projects\signia-fsl-recognition\dynamic_raw\80\14.MOV,80,GRAY,Gray,COLOR,dynamic,unknown,7,True,60.0,243,4.05
080_008,c:\Projects\signia-fsl-recognition\dynamic_raw\80\15.MOV,80,GRAY,Gray,COLOR,dynamic,unknown,8,True,60.0,243,4.05
080_009,c:\Projects\signia-fsl-recognition\dynamic_raw\80\16.MOV,80,GRAY,Gray,COLOR,dynamic,unknown,9,True,60.0,243,4.05
080_010,c:\Projects\signia-fsl-recognition\dynamic_raw\80\17.MOV,80,GRAY,Gray,COLOR,dynamic,unknown,10,True,60.0,243,4.05
080_011,c:\Projects\signia-fsl-recognition\dynamic_raw\80\18.MOV,80,GRAY,Gray,COLOR,dynamic,unknown,11,True,60.0,243,4.05
080_012,c:\Projects\signia-fsl-recognition\dynamic_raw\80\19.MOV,80,GRAY,Gray,COLOR,dynamic,unknown,12,True,60.0,243,4.05
080_013,c:\Projects\signia-fsl-recognition\dynamic_raw\80\2.MOV,80,GRAY,Gray,COLOR,dynamic,unknown,13,True,60.0,243,4.05
080_014,c:\Projects\signia-fsl-recognition\dynamic_raw\80\3.MOV,80,GRAY,Gray,COLOR,dynamic,unknown,14,True,60.0,243,4.05
080_015,c:\Projects\signia-fsl-recognition\dynamic_raw\80\4.MOV,80,GRAY,Gray,COLOR,dynamic,unknown,15,True,60.0,243,4.05
080_016,c:\Projects\signia-fsl-recognition\dynamic_raw\80\5.MOV,80,GRAY,Gray,COLOR,dynamic,unknown,16,True,60.0,243,4.05
080_017,c:\Projects\signia-fsl-recognition\dynamic_raw\80\6.MOV,80,GRAY,Gray,COLOR,dynamic,unknown,17,True,60.0,243,4.05
080_018,c:\Projects\signia-fsl-recognition\dynamic_raw\80\7.MOV,80,GRAY,Gray,COLOR,dynamic,unknown,18,True,60.0,243,4.05
080_019,c:\Projects\signia-fsl-recognition\dynamic_raw\80\8.MOV,80,GRAY,Gray,COLOR,dynamic,unknown,19,True,60.0,243,4.05
080_020,c:\Projects\signia-fsl-recognition\dynamic_raw\80\9.MOV,80,GRAY,Gray,COLOR,dynamic,unknown,20,True,60.0,243,4.05
081_001,c:\Projects\signia-fsl-recognition\dynamic_raw\81\0.MOV,81,PINK,Pink,COLOR,dynamic,unknown,1,True,60.0,243,4.05
081_002,c:\Projects\signia-fsl-recognition\dynamic_raw\81\1.MOV,81,PINK,Pink,COLOR,dynamic,unknown,2,True,60.0,243,4.05
081_003,c:\Projects\signia-fsl-recognition\dynamic_raw\81\10.MOV,81,PINK,Pink,COLOR,dynamic,unknown,3,True,60.0,243,4.05
081_004,c:\Projects\signia-fsl-recognition\dynamic_raw\81\11.MOV,81,PINK,Pink,COLOR,dynamic,unknown,4,True,60.0,243,4.05
081_005,c:\Projects\signia-fsl-recognition\dynamic_raw\81\12.MOV,81,PINK,Pink,COLOR,dynamic,unknown,5,True,60.0,243,4.05
081_006,c:\Projects\signia-fsl-recognition\dynamic_raw\81\13.MOV,81,PINK,Pink,COLOR,dynamic,unknown,6,True,60.0,243,4.05
081_007,c:\Projects\signia-fsl-recognition\dynamic_raw\81\14.MOV,81,PINK,Pink,COLOR,dynamic,unknown,7,True,60.0,243,4.05
081_008,c:\Projects\signia-fsl-recognition\dynamic_raw\81\15.MOV,81,PINK,Pink,COLOR,dynamic,unknown,8,True,60.0,243,4.05
081_009,c:\Projects\signia-fsl-recognition\dynamic_raw\81\16.MOV,81,PINK,Pink,COLOR,dynamic,unknown,9,True,60.0,243,4.05
081_010,c:\Projects\signia-fsl-recognition\dynamic_raw\81\17.MOV,81,PINK,Pink,COLOR,dynamic,unknown,10,True,60.0,243,4.05
081_011,c:\Projects\signia-fsl-recognition\dynamic_raw\81\18.MOV,81,PINK,Pink,COLOR,dynamic,unknown,11,True,60.0,243,4.05
081_012,c:\Projects\signia-fsl-recognition\dynamic_raw\81\19.MOV,81,PINK,Pink,COLOR,dynamic,unknown,12,True,60.0,243,4.05
081_013,c:\Projects\signia-fsl-recognition\dynamic_raw\81\2.MOV,81,PINK,Pink,COLOR,dynamic,unknown,13,True,60.0,243,4.05
081_014,c:\Projects\signia-fsl-recognition\dynamic_raw\81\3.MOV,81,PINK,Pink,COLOR,dynamic,unknown,14,True,60.0,243,4.05
081_015,c:\Projects\signia-fsl-recognition\dynamic_raw\81\4.MOV,81,PINK,Pink,COLOR,dynamic,unknown,15,True,60.0,243,4.05
081_016,c:\Projects\signia-fsl-recognition\dynamic_raw\81\5.MOV,81,PINK,Pink,COLOR,dynamic,unknown,16,True,60.0,243,4.05
081_017,c:\Projects\signia-fsl-recognition\dynamic_raw\81\6.MOV,81,PINK,Pink,COLOR,dynamic,unknown,17,True,60.0,243,4.05
081_018,c:\Projects\signia-fsl-recognition\dynamic_raw\81\7.MOV,81,PINK,Pink,COLOR,dynamic,unknown,18,True,60.0,243,4.05
081_019,c:\Projects\signia-fsl-recognition\dynamic_raw\81\8.MOV,81,PINK,Pink,COLOR,dynamic,unknown,19,True,60.0,243,4.05
081_020,c:\Projects\signia-fsl-recognition\dynamic_raw\81\9.MOV,81,PINK,Pink,COLOR,dynamic,unknown,20,True,60.0,243,4.05
082_001,c:\Projects\signia-fsl-recognition\dynamic_raw\82\0.MOV,82,VIOLET,Violet,COLOR,dynamic,unknown,1,True,60.0,243,4.05
082_002,c:\Projects\signia-fsl-recognition\dynamic_raw\82\1.MOV,82,VIOLET,Violet,COLOR,dynamic,unknown,2,True,60.0,243,4.05
082_003,c:\Projects\signia-fsl-recognition\dynamic_raw\82\10.MOV,82,VIOLET,Violet,COLOR,dynamic,unknown,3,True,60.0,243,4.05
082_004,c:\Projects\signia-fsl-recognition\dynamic_raw\82\11.MOV,82,VIOLET,Violet,COLOR,dynamic,unknown,4,True,60.0,243,4.05
082_005,c:\Projects\signia-fsl-recognition\dynamic_raw\82\12.MOV,82,VIOLET,Violet,COLOR,dynamic,unknown,5,True,60.0,243,4.05
082_006,c:\Projects\signia-fsl-recognition\dynamic_raw\82\13.MOV,82,VIOLET,Violet,COLOR,dynamic,unknown,6,True,60.0,243,4.05
082_007,c:\Projects\signia-fsl-recognition\dynamic_raw\82\14.MOV,82,VIOLET,Violet,COLOR,dynamic,unknown,7,True,60.0,243,4.05
082_008,c:\Projects\signia-fsl-recognition\dynamic_raw\82\15.MOV,82,VIOLET,Violet,COLOR,dynamic,unknown,8,True,60.0,243,4.05
082_009,c:\Projects\signia-fsl-recognition\dynamic_raw\82\16.MOV,82,VIOLET,Violet,COLOR,dynamic,unknown,9,True,60.0,243,4.05
082_010,c:\Projects\signia-fsl-recognition\dynamic_raw\82\17.MOV,82,VIOLET,Violet,COLOR,dynamic,unknown,10,True,60.0,243,4.05
082_011,c:\Projects\signia-fsl-recognition\dynamic_raw\82\18.MOV,82,VIOLET,Violet,COLOR,dynamic,unknown,11,True,60.0,243,4.05
082_012,c:\Projects\signia-fsl-recognition\dynamic_raw\82\19.MOV,82,VIOLET,Violet,COLOR,dynamic,unknown,12,True,60.0,243,4.05
082_013,c:\Projects\signia-fsl-recognition\dynamic_raw\82\2.MOV,82,VIOLET,Violet,COLOR,dynamic,unknown,13,True,60.0,243,4.05
082_014,c:\Projects\signia-fsl-recognition\dynamic_raw\82\3.MOV,82,VIOLET,Violet,COLOR,dynamic,unknown,14,True,60.0,243,4.05
082_015,c:\Projects\signia-fsl-recognition\dynamic_raw\82\4.MOV,82,VIOLET,Violet,COLOR,dynamic,unknown,15,True,60.0,243,4.05
082_016,c:\Projects\signia-fsl-recognition\dynamic_raw\82\5.MOV,82,VIOLET,Violet,COLOR,dynamic,unknown,16,True,60.0,243,4.05
082_017,c:\Projects\signia-fsl-recognition\dynamic_raw\82\6.MOV,82,VIOLET,Violet,COLOR,dynamic,unknown,17,True,60.0,243,4.05
082_018,c:\Projects\signia-fsl-recognition\dynamic_raw\82\7.MOV,82,VIOLET,Violet,COLOR,dynamic,unknown,18,True,60.0,243,4.05
082_019,c:\Projects\signia-fsl-recognition\dynamic_raw\82\8.MOV,82,VIOLET,Violet,COLOR,dynamic,unknown,19,True,60.0,243,4.05
082_020,c:\Projects\signia-fsl-recognition\dynamic_raw\82\9.MOV,82,VIOLET,Violet,COLOR,dynamic,unknown,20,True,60.0,243,4.05
083_001,c:\Projects\signia-fsl-recognition\dynamic_raw\83\0.MOV,83,LIGHT,Light,COLOR,dynamic,unknown,1,True,60.0,243,4.05
083_002,c:\Projects\signia-fsl-recognition\dynamic_raw\83\1.MOV,83,LIGHT,Light,COLOR,dynamic,unknown,2,True,60.0,243,4.05
083_003,c:\Projects\signia-fsl-recognition\dynamic_raw\83\10.MOV,83,LIGHT,Light,COLOR,dynamic,unknown,3,True,60.0,243,4.05
083_004,c:\Projects\signia-fsl-recognition\dynamic_raw\83\11.MOV,83,LIGHT,Light,COLOR,dynamic,unknown,4,True,60.0,243,4.05
083_005,c:\Projects\signia-fsl-recognition\dynamic_raw\83\12.MOV,83,LIGHT,Light,COLOR,dynamic,unknown,5,True,60.0,243,4.05
083_006,c:\Projects\signia-fsl-recognition\dynamic_raw\83\13.MOV,83,LIGHT,Light,COLOR,dynamic,unknown,6,True,60.0,243,4.05
083_007,c:\Projects\signia-fsl-recognition\dynamic_raw\83\14.MOV,83,LIGHT,Light,COLOR,dynamic,unknown,7,True,60.0,243,4.05
083_008,c:\Projects\signia-fsl-recognition\dynamic_raw\83\15.MOV,83,LIGHT,Light,COLOR,dynamic,unknown,8,True,60.0,243,4.05
083_009,c:\Projects\signia-fsl-recognition\dynamic_raw\83\16.MOV,83,LIGHT,Light,COLOR,dynamic,unknown,9,True,60.0,243,4.05
083_010,c:\Projects\signia-fsl-recognition\dynamic_raw\83\17.MOV,83,LIGHT,Light,COLOR,dynamic,unknown,10,True,60.0,243,4.05
083_011,c:\Projects\signia-fsl-recognition\dynamic_raw\83\18.MOV,83,LIGHT,Light,COLOR,dynamic,unknown,11,True,60.0,243,4.05
083_012,c:\Projects\signia-fsl-recognition\dynamic_raw\83\19.MOV,83,LIGHT,Light,COLOR,dynamic,unknown,12,True,60.0,243,4.05
083_013,c:\Projects\signia-fsl-recognition\dynamic_raw\83\2.MOV,83,LIGHT,Light,COLOR,dynamic,unknown,13,True,60.0,243,4.05
083_014,c:\Projects\signia-fsl-recognition\dynamic_raw\83\3.MOV,83,LIGHT,Light,COLOR,dynamic,unknown,14,True,60.0,243,4.05
083_015,c:\Projects\signia-fsl-recognition\dynamic_raw\83\4.MOV,83,LIGHT,Light,COLOR,dynamic,unknown,15,True,60.0,243,4.05
083_016,c:\Projects\signia-fsl-recognition\dynamic_raw\83\5.MOV,83,LIGHT,Light,COLOR,dynamic,unknown,16,True,60.0,243,4.05
083_017,c:\Projects\signia-fsl-recognition\dynamic_raw\83\6.MOV,83,LIGHT,Light,COLOR,dynamic,unknown,17,True,60.0,243,4.05
083_018,c:\Projects\signia-fsl-recognition\dynamic_raw\83\7.MOV,83,LIGHT,Light,COLOR,dynamic,unknown,18,True,60.0,243,4.05
083_019,c:\Projects\signia-fsl-recognition\dynamic_raw\83\8.MOV,83,LIGHT,Light,COLOR,dynamic,unknown,19,True,60.0,243,4.05
083_020,c:\Projects\signia-fsl-recognition\dynamic_raw\83\9.MOV,83,LIGHT,Light,COLOR,dynamic,unknown,20,True,60.0,243,4.05
084_001,c:\Projects\signia-fsl-recognition\dynamic_raw\84\0.MOV,84,DARK,Dark,COLOR,dynamic,unknown,1,True,60.0,243,4.05
084_002,c:\Projects\signia-fsl-recognition\dynamic_raw\84\1.MOV,84,DARK,Dark,COLOR,dynamic,unknown,2,True,60.0,243,4.05
084_003,c:\Projects\signia-fsl-recognition\dynamic_raw\84\10.MOV,84,DARK,Dark,COLOR,dynamic,unknown,3,True,60.0,243,4.05
084_004,c:\Projects\signia-fsl-recognition\dynamic_raw\84\11.MOV,84,DARK,Dark,COLOR,dynamic,unknown,4,True,60.0,243,4.05
084_005,c:\Projects\signia-fsl-recognition\dynamic_raw\84\12.MOV,84,DARK,Dark,COLOR,dynamic,unknown,5,True,60.0,243,4.05
084_006,c:\Projects\signia-fsl-recognition\dynamic_raw\84\13.MOV,84,DARK,Dark,COLOR,dynamic,unknown,6,True,60.0,243,4.05
084_007,c:\Projects\signia-fsl-recognition\dynamic_raw\84\14.MOV,84,DARK,Dark,COLOR,dynamic,unknown,7,True,60.0,243,4.05
084_008,c:\Projects\signia-fsl-recognition\dynamic_raw\84\15.MOV,84,DARK,Dark,COLOR,dynamic,unknown,8,True,60.0,243,4.05
084_009,c:\Projects\signia-fsl-recognition\dynamic_raw\84\16.MOV,84,DARK,Dark,COLOR,dynamic,unknown,9,True,60.0,243,4.05
084_010,c:\Projects\signia-fsl-recognition\dynamic_raw\84\17.MOV,84,DARK,Dark,COLOR,dynamic,unknown,10,True,60.0,243,4.05
084_011,c:\Projects\signia-fsl-recognition\dynamic_raw\84\18.MOV,84,DARK,Dark,COLOR,dynamic,unknown,11,True,60.0,243,4.05
084_012,c:\Projects\signia-fsl-recognition\dynamic_raw\84\19.MOV,84,DARK,Dark,COLOR,dynamic,unknown,12,True,60.0,243,4.05
084_013,c:\Projects\signia-fsl-recognition\dynamic_raw\84\2.MOV,84,DARK,Dark,COLOR,dynamic,unknown,13,True,60.0,243,4.05
084_014,c:\Projects\signia-fsl-recognition\dynamic_raw\84\3.MOV,84,DARK,Dark,COLOR,dynamic,unknown,14,True,60.0,243,4.05
084_015,c:\Projects\signia-fsl-recognition\dynamic_raw\84\4.MOV,84,DARK,Dark,COLOR,dynamic,unknown,15,True,60.0,243,4.05
084_016,c:\Projects\signia-fsl-recognition\dynamic_raw\84\5.MOV,84,DARK,Dark,COLOR,dynamic,unknown,16,True,60.0,243,4.05
084_017,c:\Projects\signia-fsl-recognition\dynamic_raw\84\6.MOV,84,DARK,Dark,COLOR,dynamic,unknown,17,True,60.0,243,4.05
084_018,c:\Projects\signia-fsl-recognition\dynamic_raw\84\7.MOV,84,DARK,Dark,COLOR,dynamic,unknown,18,True,60.0,243,4.05
084_019,c:\Projects\signia-fsl-recognition\dynamic_raw\84\8.MOV,84,DARK,Dark,COLOR,dynamic,unknown,19,True,60.0,243,4.05
084_020,c:\Projects\signia-fsl-recognition\dynamic_raw\84\9.MOV,84,DARK,Dark,COLOR,dynamic,unknown,20,True,60.0,243,4.05
085_001,c:\Projects\signia-fsl-recognition\dynamic_raw\85\0.MOV,85,BREAD,Bread,FOOD,dynamic,unknown,1,True,60.0,245,4.083333333333333
085_002,c:\Projects\signia-fsl-recognition\dynamic_raw\85\1.MOV,85,BREAD,Bread,FOOD,dynamic,unknown,2,True,60.0,245,4.083333333333333
085_003,c:\Projects\signia-fsl-recognition\dynamic_raw\85\10.MOV,85,BREAD,Bread,FOOD,dynamic,unknown,3,True,60.0,245,4.083333333333333
085_004,c:\Projects\signia-fsl-recognition\dynamic_raw\85\11.MOV,85,BREAD,Bread,FOOD,dynamic,unknown,4,True,60.0,245,4.083333333333333
085_005,c:\Projects\signia-fsl-recognition\dynamic_raw\85\12.MOV,85,BREAD,Bread,FOOD,dynamic,unknown,5,True,60.0,244,4.066666666666666
085_006,c:\Projects\signia-fsl-recognition\dynamic_raw\85\13.MOV,85,BREAD,Bread,FOOD,dynamic,unknown,6,True,60.0,244,4.066666666666666
085_007,c:\Projects\signia-fsl-recognition\dynamic_raw\85\14.MOV,85,BREAD,Bread,FOOD,dynamic,unknown,7,True,60.0,244,4.066666666666666
085_008,c:\Projects\signia-fsl-recognition\dynamic_raw\85\15.MOV,85,BREAD,Bread,FOOD,dynamic,unknown,8,True,60.0,244,4.066666666666666
085_009,c:\Projects\signia-fsl-recognition\dynamic_raw\85\16.MOV,85,BREAD,Bread,FOOD,dynamic,unknown,9,True,60.0,244,4.066666666666666
085_010,c:\Projects\signia-fsl-recognition\dynamic_raw\85\17.MOV,85,BREAD,Bread,FOOD,dynamic,unknown,10,True,60.0,244,4.066666666666666
085_011,c:\Projects\signia-fsl-recognition\dynamic_raw\85\18.MOV,85,BREAD,Bread,FOOD,dynamic,unknown,11,True,60.0,244,4.066666666666666
085_012,c:\Projects\signia-fsl-recognition\dynamic_raw\85\19.MOV,85,BREAD,Bread,FOOD,dynamic,unknown,12,True,60.0,244,4.066666666666666
085_013,c:\Projects\signia-fsl-recognition\dynamic_raw\85\2.MOV,85,BREAD,Bread,FOOD,dynamic,unknown,13,True,60.0,244,4.066666666666666
085_014,c:\Projects\signia-fsl-recognition\dynamic_raw\85\3.MOV,85,BREAD,Bread,FOOD,dynamic,unknown,14,True,60.0,244,4.066666666666666
085_015,c:\Projects\signia-fsl-recognition\dynamic_raw\85\4.MOV,85,BREAD,Bread,FOOD,dynamic,unknown,15,True,60.0,244,4.066666666666666
085_016,c:\Projects\signia-fsl-recognition\dynamic_raw\85\5.MOV,85,BREAD,Bread,FOOD,dynamic,unknown,16,True,60.0,245,4.083333333333333
085_017,c:\Projects\signia-fsl-recognition\dynamic_raw\85\6.MOV,85,BREAD,Bread,FOOD,dynamic,unknown,17,True,60.0,245,4.083333333333333
085_018,c:\Projects\signia-fsl-recognition\dynamic_raw\85\7.MOV,85,BREAD,Bread,FOOD,dynamic,unknown,18,True,60.0,244,4.066666666666666
085_019,c:\Projects\signia-fsl-recognition\dynamic_raw\85\8.MOV,85,BREAD,Bread,FOOD,dynamic,unknown,19,True,60.0,244,4.066666666666666
085_020,c:\Projects\signia-fsl-recognition\dynamic_raw\85\9.MOV,85,BREAD,Bread,FOOD,dynamic,unknown,20,True,60.0,244,4.066666666666666
086_001,c:\Projects\signia-fsl-recognition\dynamic_raw\86\0.MOV,86,EGG,Egg,FOOD,dynamic,unknown,1,True,60.0,244,4.066666666666666
086_002,c:\Projects\signia-fsl-recognition\dynamic_raw\86\1.MOV,86,EGG,Egg,FOOD,dynamic,unknown,2,True,60.0,244,4.066666666666666
086_003,c:\Projects\signia-fsl-recognition\dynamic_raw\86\10.MOV,86,EGG,Egg,FOOD,dynamic,unknown,3,True,60.0,244,4.066666666666666
086_004,c:\Projects\signia-fsl-recognition\dynamic_raw\86\11.MOV,86,EGG,Egg,FOOD,dynamic,unknown,4,True,60.0,244,4.066666666666666
086_005,c:\Projects\signia-fsl-recognition\dynamic_raw\86\12.MOV,86,EGG,Egg,FOOD,dynamic,unknown,5,True,60.0,244,4.066666666666666
086_006,c:\Projects\signia-fsl-recognition\dynamic_raw\86\13.MOV,86,EGG,Egg,FOOD,dynamic,unknown,6,True,60.0,244,4.066666666666666
086_007,c:\Projects\signia-fsl-recognition\dynamic_raw\86\14.MOV,86,EGG,Egg,FOOD,dynamic,unknown,7,True,60.0,244,4.066666666666666
086_008,c:\Projects\signia-fsl-recognition\dynamic_raw\86\15.MOV,86,EGG,Egg,FOOD,dynamic,unknown,8,True,60.0,244,4.066666666666666
086_009,c:\Projects\signia-fsl-recognition\dynamic_raw\86\16.MOV,86,EGG,Egg,FOOD,dynamic,unknown,9,True,60.0,244,4.066666666666666
086_010,c:\Projects\signia-fsl-recognition\dynamic_raw\86\17.MOV,86,EGG,Egg,FOOD,dynamic,unknown,10,True,60.0,244,4.066666666666666
086_011,c:\Projects\signia-fsl-recognition\dynamic_raw\86\18.MOV,86,EGG,Egg,FOOD,dynamic,unknown,11,True,60.0,244,4.066666666666666
086_012,c:\Projects\signia-fsl-recognition\dynamic_raw\86\19.MOV,86,EGG,Egg,FOOD,dynamic,unknown,12,True,60.0,244,4.066666666666666
086_013,c:\Projects\signia-fsl-recognition\dynamic_raw\86\2.MOV,86,EGG,Egg,FOOD,dynamic,unknown,13,True,60.0,244,4.066666666666666
086_014,c:\Projects\signia-fsl-recognition\dynamic_raw\86\3.MOV,86,EGG,Egg,FOOD,dynamic,unknown,14,True,60.0,244,4.066666666666666
086_015,c:\Projects\signia-fsl-recognition\dynamic_raw\86\4.MOV,86,EGG,Egg,FOOD,dynamic,unknown,15,True,60.0,244,4.066666666666666
086_016,c:\Projects\signia-fsl-recognition\dynamic_raw\86\5.MOV,86,EGG,Egg,FOOD,dynamic,unknown,16,True,60.0,244,4.066666666666666
086_017,c:\Projects\signia-fsl-recognition\dynamic_raw\86\6.MOV,86,EGG,Egg,FOOD,dynamic,unknown,17,True,60.0,244,4.066666666666666
086_018,c:\Projects\signia-fsl-recognition\dynamic_raw\86\7.MOV,86,EGG,Egg,FOOD,dynamic,unknown,18,True,60.0,244,4.066666666666666
086_019,c:\Projects\signia-fsl-recognition\dynamic_raw\86\8.MOV,86,EGG,Egg,FOOD,dynamic,unknown,19,True,60.0,244,4.066666666666666
086_020,c:\Projects\signia-fsl-recognition\dynamic_raw\86\9.MOV,86,EGG,Egg,FOOD,dynamic,unknown,20,True,60.0,244,4.066666666666666
087_001,c:\Projects\signia-fsl-recognition\dynamic_raw\87\0.MOV,87,FISH,Fish,FOOD,dynamic,unknown,1,True,60.0,244,4.066666666666666
087_002,c:\Projects\signia-fsl-recognition\dynamic_raw\87\1.MOV,87,FISH,Fish,FOOD,dynamic,unknown,2,True,60.0,244,4.066666666666666
087_003,c:\Projects\signia-fsl-recognition\dynamic_raw\87\10.MOV,87,FISH,Fish,FOOD,dynamic,unknown,3,True,60.0,244,4.066666666666666
087_004,c:\Projects\signia-fsl-recognition\dynamic_raw\87\11.MOV,87,FISH,Fish,FOOD,dynamic,unknown,4,True,60.0,244,4.066666666666666
087_005,c:\Projects\signia-fsl-recognition\dynamic_raw\87\12.MOV,87,FISH,Fish,FOOD,dynamic,unknown,5,True,60.0,244,4.066666666666666
087_006,c:\Projects\signia-fsl-recognition\dynamic_raw\87\13.MOV,87,FISH,Fish,FOOD,dynamic,unknown,6,True,60.0,244,4.066666666666666
087_007,c:\Projects\signia-fsl-recognition\dynamic_raw\87\14.MOV,87,FISH,Fish,FOOD,dynamic,unknown,7,True,60.0,244,4.066666666666666
087_008,c:\Projects\signia-fsl-recognition\dynamic_raw\87\15.MOV,87,FISH,Fish,FOOD,dynamic,unknown,8,True,60.0,244,4.066666666666666
087_009,c:\Projects\signia-fsl-recognition\dynamic_raw\87\16.MOV,87,FISH,Fish,FOOD,dynamic,unknown,9,True,60.0,244,4.066666666666666
087_010,c:\Projects\signia-fsl-recognition\dynamic_raw\87\17.MOV,87,FISH,Fish,FOOD,dynamic,unknown,10,True,60.0,244,4.066666666666666
087_011,c:\Projects\signia-fsl-recognition\dynamic_raw\87\18.MOV,87,FISH,Fish,FOOD,dynamic,unknown,11,True,60.0,244,4.066666666666666
